# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 01:45:43 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN disc_telescope: Discovery Telescope
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
#
pl_name,hostname,discoverymethod,disc_year,disc_facility,disc_telescope,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_dens,pl_orbeccen,pl_orbincl,st_spectype,st_teff,st_rad,st_mass,st_lum,st_dens,rastr,ra,decstr,dec,sy_dist,sy_vmag
Kepler-56 d,Kepler-56,Radial Velocity,2016,Multiple Observatories,Multiple Telescopes,1002.00000000,2.160000,12.800,1784.00000,4.670000,0.200000,,,4819.44,4.22,1.67,0.905,0.02460,19h35m01.99s,293.7583002,+41d52m18.51s,41.8718070,912.9940000,12.5980000
Kepler-560 b,Kepler-560,Transit,2016,Kepler,0.95 m Kepler Telescope,18.47764449,0.089900,1.720,3.61000,3.900000,0.170000,89.606,,3556.00,0.33,0.34,-1.717,8.38608,20h00m49.59s,300.2066441,+45d01m05.66s,45.0182402,109.3080000,15.6600000
Kepler-561 b,Kepler-561,Transit,2016,Kepler,0.95 m Kepler Telescope,58.36204950,0.291800,6.960,38.70000,0.631000,0.000000,89.670,,5646.00,0.94,0.96,-0.180,2.40514,19h34m59.31s,293.7471107,+45d06m25.91s,45.1071981,621.3780000,14.4270000
Kepler-561 c,Kepler-561,Transit,2016,Kepler,0.95 m Kepler Telescope,5.35016198,0.059300,2.680,7.65000,2.180000,0.000000,89.980,,5646.00,0.94,0.96,-0.180,4.18915,19h34m59.31s,293.7471107,+45d06m25.91s,45.1071981,621.3780000,14.4270000
Kepler-562 b,Kepler-562,Transit,2016,Kepler,0.95 m Kepler Telescope,18.00931444,0.133300,5.210,23.70000,0.921000,0.000000,88.730,,5575.00,0.90,0.93,0.016,0.90798,19h20m28.70s,290.1196007,+46d16m25.46s,46.2737393,992.7690000,14.9080000
Kepler-563 b,Kepler-563,Transit,2016,Kepler,0.95 m Kepler Telescope,22.18432708,0.141800,3.090,9.75000,1.820000,0.000000,89.970,,5066.00,0.77,0.80,-0.444,7.39065,19h29m47.08s,292.4461832,+46d17m23.12s,46.2897548,565.2070000,14.9010000
Kepler-564 b,Kepler-564,Transit,2016,Kepler,0.95 m Kepler Telescope,3.75083228,0.048400,4.630,19.40000,1.070000,0.000000,90.000,,5626.00,0.92,0.95,-0.064,4.76770,19h47m21.21s,296.8383661,+46d37m35.01s,46.6263912,863.0370000,14.8830000
Kepler-565 b,Kepler-565,Transit,2016,Kepler,0.95 m Kepler Telescope,4.24374723,0.050100,3.640,12.90000,1.470000,0.000000,89.820,,5735.00,0.95,0.98,-0.055,1.04438,18h54m28.34s,283.6180825,+47d11m48.41s,47.1967793,1041.0000000,15.2310000
Kepler-566 b,Kepler-566,Transit,2016,Kepler,0.95 m Kepler Telescope,18.42794624,0.124700,2.150,5.27000,2.910000,0.000000,88.810,,5132.00,0.79,0.83,-0.524,6.25810,19h26m13.07s,291.5544735,+47d48m51.97s,47.8144362,564.2770000,15.2170000
Kepler-567 b,Kepler-567,Transit,2016,Kepler,0.95 m Kepler Telescope,16.54297375,0.122900,2.250,5.69000,2.740000,0.000000,89.410,,5148.00,0.79,0.84,-0.409,2.41679,19h50m41.43s,297.6726072,+48d18m08.44s,48.3023458,558.8100000,14.8270000
Kepler-568 b,Kepler-568,Transit,2016,Kepler,0.95 m Kepler Telescope,11.02347475,0.079400,2.260,5.73000,2.730000,0.000000,89.030,,3768.00,0.53,0.55,-1.330,4.73516,19h52m25.47s,298.1061315,+48d24m05.92s,48.4016448,130.6450000,15.2160000
Kepler-569 b,Kepler-569,Transit,2016,Kepler,0.95 m Kepler Telescope,34.18890521,0.198100,3.160,10.10000,1.760000,0.000000,89.930,,5616.00,0.93,0.95,-0.107,2.06775,18h54m01.73s,283.5072190,+48d33m09.48s,48.5526330,638.3010000,14.2440000
Kepler-57 b,Kepler-57,Transit,2012,Kepler,0.95 m Kepler Telescope,5.72000000,0.060000,3.135,25.06000,4.466029,0.016200,88.900,,5187.90,0.83,0.86,-0.342,2.12884,19h34m33.92s,293.6413146,+44d39m25.45s,44.6570692,644.1400000,15.0170000
Kepler-57 c,Kepler-57,Transit,2012,Kepler,0.95 m Kepler Telescope,11.60000000,0.096000,2.196,6.86000,3.528714,0.072500,89.960,,5187.90,0.83,0.86,-0.342,2.12884,19h34m33.92s,293.6413146,+44d39m25.45s,44.6570692,644.1400000,15.0170000
Kepler-570 b,Kepler-570,Transit,2016,Kepler,0.95 m Kepler Telescope,4.30166200,0.049700,2.450,6.57000,2.450000,0.000000,87.690,,5496.00,0.90,0.93,-0.296,4.21558,19h21m45.03s,290.4376111,+48d47m30.69s,48.7918597,568.1480000,14.4510000
Kepler-571 b,Kepler-571,Transit,2016,Kepler,0.95 m Kepler Telescope,4.79859939,0.054600,2.640,7.46000,2.230000,0.000000,86.640,,5527.00,0.90,0.93,-0.223,1.40966,19h06m12.25s,286.5510448,+49d25m07.43s,49.4187310,723.8750000,14.9510000
Kepler-572 b,Kepler-572,Transit,2016,Kepler,0.95 m Kepler Telescope,17.20523483,0.119200,2.580,7.18000,2.300000,0.000000,89.980,,5212.00,0.79,0.83,-0.434,3.33442,19h24m53.08s,291.2211720,+50d34m52.86s,50.5813487,504.6670000,14.6790000
Kepler-573 b,Kepler-573,Transit,2016,Kepler,0.95 m Kepler Telescope,22.18329658,0.148600,2.790,8.20000,2.070000,0.000000,89.960,,5746.00,1.02,0.99,0.029,1.55582,19h18m05.09s,289.5211955,+51d14m14.66s,51.2374057,771.4710000,14.2920000
Kepler-574 b,Kepler-574,Transit,2016,Kepler,0.95 m Kepler Telescope,7.65880414,0.072300,2.390,6.30000,2.540000,0.000000,89.950,,5612.00,0.91,0.95,-0.214,2.41976,19h20m59.29s,290.2470519,+52d08m56.78s,52.1491051,682.8960000,14.6710000
Kepler-575 b,Kepler-575,Transit,2016,Kepler,0.95 m Kepler Telescope,9.37891944,0.078800,2.390,6.30000,2.540000,0.000000,87.680,,5710.00,0.95,0.97,-0.084,0.97711,19h07m51.33s,286.9638856,+37d49m46.61s,37.8296147,853.9770000,14.8640000
Kepler-576 b,Kepler-576,Transit,2016,Kepler,0.95 m Kepler Telescope,29.91136794,0.179000,3.270,10.70000,1.680000,0.000000,89.930,,5672.00,0.97,0.99,-0.211,0.93119,19h40m43.89s,295.1828896,+38d39m15.13s,38.6542028,617.5500000,14.6270000
Kepler-577 b,Kepler-577,Transit,2016,Kepler,0.95 m Kepler Telescope,25.69578251,0.134800,2.550,7.04000,2.330000,0.000000,88.970,,4984.00,0.73,0.78,-0.555,2.56615,19h38m50.88s,294.7119855,+39d04m25.43s,39.0737317,524.2470000,15.1550000
Kepler-578 b,Kepler-578,Transit,2016,Kepler,0.95 m Kepler Telescope,1.61688370,0.026600,2.000,4.66000,3.200000,0.000000,78.600,,5334.00,0.83,0.87,-0.337,0.98429,19h15m01.20s,288.7549882,+39d33m49.31s,39.5636960,541.4320000,14.5780000
Kepler-579 b,Kepler-579,Transit,2016,Kepler,0.95 m Kepler Telescope,9.66857723,0.085400,2.000,4.66000,3.200000,0.000000,87.590,,5636.00,0.96,0.99,-0.311,6.07188,19h40m00.50s,295.0020771,+39d57m10.30s,39.9528613,530.7650000,14.5520000
Kepler-58 b,Kepler-58,Transit,2012,Kepler,0.95 m Kepler Telescope,10.21849540,0.092700,2.780,35.50000,,0.040000,88.760,,5843.00,1.03,0.95,-0.004,1.42392,19h45m26.07s,296.3586251,+39d06m54.73s,39.1152033,969.2520000,15.0860000
Kepler-58 c,Kepler-58,Transit,2012,Kepler,0.95 m Kepler Telescope,15.57415680,0.122800,2.860,53.00000,,0.000000,83.890,,5843.00,1.03,0.95,-0.004,1.42392,19h45m26.07s,296.3586251,+39d06m54.73s,39.1152033,969.2520000,15.0860000
Kepler-58 d,Kepler-58,Transit,2014,Kepler,0.95 m Kepler Telescope,40.10137100,0.236000,2.940,8.96000,1.940000,0.000000,88.440,,6099.00,1.13,1.04,-0.004,0.14334,19h45m26.07s,296.3586251,+39d06m54.73s,39.1152033,969.2520000,15.0860000
Kepler-58 e,Kepler-58,Transit,2023,Kepler,0.95 m Kepler Telescope,4.45814897,0.053300,1.610,3.22000,4.240000,0.000000,84.650,,6100.00,1.08,1.02,-0.004,0.50387,19h45m26.07s,296.3586251,+39d06m54.73s,39.1152033,969.2520000,15.0860000
Kepler-580 b,Kepler-580,Transit,2016,Kepler,0.95 m Kepler Telescope,8.22241966,0.068300,2.570,7.13000,2.310000,0.000000,89.390,,4298.00,0.64,0.67,-0.896,3.53227,18h53m59.94s,283.4997537,+40d33m10.10s,40.5528053,323.8990000,15.3080000
Kepler-581 b,Kepler-581,Transit,2016,Kepler,0.95 m Kepler Telescope,40.60698210,0.225900,2.630,7.41000,2.240000,0.000000,89.410,,5772.00,1.00,1.00,-0.169,1.96293,19h41m43.84s,295.4326552,+40d38m53.47s,40.6481874,703.7580000,14.7010000
Kepler-582 b,Kepler-582,Transit,2016,Kepler,0.95 m Kepler Telescope,18.49235668,0.125400,3.680,13.10000,1.440000,0.000000,89.950,,5564.00,0.91,0.93,-0.414,3.67643,19h50m00.89s,297.5037180,+41d03m25.32s,41.0570326,613.1790000,15.0970000
Kepler-583 b,Kepler-583,Transit,2016,Kepler,0.95 m Kepler Telescope,6.51002530,0.068900,2.280,5.82000,2.700000,0.000000,89.910,,5523.00,0.91,0.94,-0.101,1.52585,18h48m26.72s,282.1113206,+42d21m16.39s,42.3545514,867.2710000,14.8830000
Kepler-584 b,Kepler-584,Transit,2016,Kepler,0.95 m Kepler Telescope,35.18103040,0.228100,4.210,16.50000,1.220000,0.000000,88.180,,6195.00,1.24,1.17,0.520,0.34474,19h12m55.35s,288.2306150,+42d24m49.03s,42.4136181,1848.8400000,14.9730000
Kepler-585 b,Kepler-585,Transit,2016,Kepler,0.95 m Kepler Telescope,2.75235975,0.037500,2.830,8.40000,2.040000,0.000000,87.360,,5593.00,0.93,0.96,-0.163,2.10797,19h06m06.84s,286.5284924,+43d52m24.15s,43.8733751,585.1870000,14.1880000
Kepler-586 b,Kepler-586,Transit,2016,Kepler,0.95 m Kepler Telescope,2.10472218,0.033100,2.790,8.20000,2.070000,0.000000,89.990,,5575.00,0.92,0.94,-0.141,3.58201,19h32m13.73s,293.0571982,+45d33m04.06s,45.5511266,693.7660000,14.4350000
Kepler-587 b,Kepler-587,Transit,2016,Kepler,0.95 m Kepler Telescope,10.94027841,0.095200,2.230,5.60000,2.770000,0.000000,88.850,,5549.00,0.89,0.92,-0.238,5.43604,19h14m40.96s,288.6706571,+47d23m56.85s,47.3991249,787.8940000,15.0110000
Kepler-588 b,Kepler-588,Transit,2016,Kepler,0.95 m Kepler Telescope,4.22162536,0.052000,2.630,7.41000,2.240000,0.000000,82.120,,5835.00,1.00,1.01,0.207,1.57860,18h57m01.74s,284.2572531,+47d41m20.07s,47.6889081,1209.4000000,14.8000000
Kepler-589 b,Kepler-589,Transit,2016,Kepler,0.95 m Kepler Telescope,16.54964934,0.119600,2.270,5.77000,2.710000,0.000000,86.740,,5296.00,0.83,0.88,-0.347,2.33888,18h42m33.94s,280.6414331,+47d45m07.41s,47.7520581,612.8030000,14.7750000
Kepler-589 c,Kepler-589,Transit,2021,Kepler,0.95 m Kepler Telescope,3.52466011,0.042600,1.117,1.45000,5.710000,0.000000,71.950,,5372.00,0.92,0.83,-0.347,0.04765,18h42m33.94s,280.6414331,+47d45m07.41s,47.7520581,612.8030000,14.7750000
Kepler-59 b,Kepler-59,Transit,2012,Kepler,0.95 m Kepler Telescope,11.86817070,0.104000,1.100,1.37000,5.660000,0.000000,86.930,,6074.00,0.94,1.04,0.324,0.89116,19h08m09.48s,287.0394932,+46d38m24.60s,46.6401677,1163.2200000,14.4670000
Kepler-59 c,Kepler-59,Transit,2012,Kepler,0.95 m Kepler Telescope,17.98012350,0.137200,1.980,4.58000,3.240000,0.000000,88.060,,6074.00,0.94,1.04,0.324,0.56653,19h08m09.48s,287.0394932,+46d38m24.60s,46.6401677,1163.2200000,14.4670000
Kepler-590 b,Kepler-590,Transit,2016,Kepler,0.95 m Kepler Telescope,5.85296257,0.064700,4.020,15.20000,1.290000,0.000000,88.110,,6000.00,1.15,1.10,0.477,0.48383,19h45m32.53s,296.3855467,+48d14m00.30s,48.2334177,1421.8100000,14.5540000
Kepler-591 b,Kepler-591,Transit,2016,Kepler,0.95 m Kepler Telescope,81.16942990,0.355400,3.390,11.40000,1.610000,0.000000,88.790,,5677.00,0.94,0.97,-0.078,1.00312,19h04m05.77s,286.0240520,+48d25m54.22s,48.4317290,785.1370000,14.6280000
Kepler-592 b,Kepler-592,Transit,2016,Kepler,0.95 m Kepler Telescope,2.82019241,0.039700,2.390,6.30000,2.540000,0.000000,84.910,,5913.00,1.04,1.04,0.185,1.10793,19h03m09.78s,285.7907395,+48d40m59.68s,48.6832431,1153.1300000,14.8460000
Kepler-593 b,Kepler-593,Transit,2016,Kepler,0.95 m Kepler Telescope,21.21708973,0.150800,2.870,8.60000,2.000000,0.000000,86.390,,5967.00,1.10,1.08,0.079,1.07729,19h39m48.33s,294.9513923,+48d39m04.22s,48.6511709,973.7600000,14.6220000
Kepler-594 b,Kepler-594,Transit,2016,Kepler,0.95 m Kepler Telescope,13.64618192,0.108900,2.180,5.39000,2.860000,0.000000,89.790,,5485.00,0.87,0.91,-0.193,3.04887,19h15m41.21s,288.9217259,+49d45m43.29s,49.7620237,769.2000000,14.9060000
Kepler-595 b,Kepler-595,Transit,2016,Kepler,0.95 m Kepler Telescope,25.30290920,0.158200,3.708,17.40000,1.880000,0.000000,89.950,,5138.50,0.82,0.93,-0.348,2.60841,19h38m16.89s,294.5703593,+50d40m22.85s,50.6730147,643.0090000,15.0670000
Kepler-595 c,Kepler-595,Transit,2020,Kepler,0.95 m Kepler Telescope,12.38602000,0.098300,1.009,3.30000,17.700000,0.000000,89.010,,5138.50,0.82,0.93,-0.348,3.72033,19h38m16.89s,294.5703593,+50d40m22.85s,50.6730147,643.0090000,15.0670000
Kepler-596 b,Kepler-596,Transit,2016,Kepler,0.95 m Kepler Telescope,21.30022655,0.156000,3.460,11.80000,1.570000,0.000000,89.890,,6267.00,1.32,1.21,0.314,2.80258,19h18m00.16s,289.5006797,+51d41m08.56s,51.6857106,1023.8500000,14.1280000
Kepler-597 b,Kepler-597,Transit,2016,Kepler,0.95 m Kepler Telescope,13.02365861,0.105600,2.370,6.21000,2.560000,0.000000,89.930,,5683.00,0.95,0.97,-0.033,1.86936,19h33m52.82s,293.4700919,+39d15m10.15s,39.2528182,663.4180000,14.1200000
Kepler-598 b,Kepler-598,Transit,2016,Kepler,0.95 m Kepler Telescope,3.70175428,0.043800,1.500,2.86000,4.660000,0.000000,84.830,,5307.00,0.86,0.87,-0.258,1.57310,19h32m29.63s,293.1234493,+40d56m05.28s,40.9348005,681.0860000,14.8290000
Kepler-598 c,Kepler-598,Transit,2020,Kepler,0.95 m Kepler Telescope,86.49450000,0.357600,3.024,9.40000,1.870000,0.000000,89.330,,5245.00,0.90,0.90,-0.258,1.73870,19h32m29.63s,293.1234493,+40d56m05.28s,40.9348005,681.0860000,14.8290000
Kepler-599 b,Kepler-599,Transit,2016,Kepler,0.95 m Kepler Telescope,15.65562652,0.112800,2.840,8.45000,2.030000,0.000000,89.420,,5127.00,0.79,0.83,-0.522,2.06110,19h03m38.78s,285.9115968,+41d04m10.23s,41.0695091,558.5170000,15.0670000
Kepler-6 b,Kepler-6,Transit,2009,Kepler,0.95 m Kepler Telescope,3.23469960,0.048520,14.617,212.31044,0.400000,0.000000,88.930,,5647.00,1.39,1.21,0.189,0.77551,19h47m20.94s,296.8372475,+48d14m23.89s,48.2399695,587.0390000,13.2860000
Kepler-60 b,Kepler-60,Transit,2012,Kepler,0.95 m Kepler Telescope,7.13340000,0.071900,1.710,4.19000,4.620000,0.000000,86.520,,5905.00,1.26,1.04,0.369,0.53150,19h15m50.70s,288.9612535,+42d15m54.17s,42.2650472,1025.1000000,13.9500000
Kepler-60 c,Kepler-60,Transit,2012,Kepler,0.95 m Kepler Telescope,8.91870000,0.083500,1.900,3.85000,3.060000,0.039000,87.320,,5905.00,1.26,1.04,0.369,0.53150,19h15m50.70s,288.9612535,+42d15m54.17s,42.2650472,1025.1000000,13.9500000
Kepler-60 d,Kepler-60,Transit,2012,Kepler,0.95 m Kepler Telescope,11.89810000,0.101200,1.990,4.16000,2.910000,0.002000,87.210,,5905.00,1.26,1.04,0.369,0.53150,19h15m50.70s,288.9612535,+42d15m54.17s,42.2650472,1025.1000000,13.9500000
Kepler-600 b,Kepler-600,Transit,2016,Kepler,0.95 m Kepler Telescope,23.67517607,0.153600,2.900,8.75000,1.970000,0.000000,88.060,,5279.00,0.81,0.84,-0.339,0.52088,18h55m19.93s,283.8330588,+41d58m43.09s,41.9786358,619.7230000,14.8460000
Kepler-601 b,Kepler-601,Transit,2016,Kepler,0.95 m Kepler Telescope,5.37886844,0.056000,1.900,4.27000,3.420000,0.000000,85.810,,5160.00,0.79,0.85,-0.428,0.73018,18h48m01.12s,282.0046852,+42d10m35.28s,42.1764657,414.8250000,14.1510000
Kepler-602 b,Kepler-602,Transit,2016,Kepler,0.95 m Kepler Telescope,15.28469497,0.122400,2.090,5.02000,3.020000,0.000000,86.510,,6062.00,1.13,1.08,0.326,0.57261,19h44m07.66s,296.0318985,+42d08m30.71s,42.1418634,1159.3100000,14.7200000
Kepler-603 b,Kepler-603,Transit,2016,Kepler,0.95 m Kepler Telescope,21.05358596,0.150200,2.650,7.51000,2.220000,0.000000,89.980,,5808.00,1.01,1.01,0.392,0.50778,19h37m07.43s,294.2809679,+42d17m27.35s,42.2909295,1539.6300000,14.9690000
Kepler-603 c,Kepler-603,Transit,2016,Kepler,0.95 m Kepler Telescope,127.90757740,0.500100,6.500,34.50000,0.690000,0.000000,89.580,,5808.00,1.01,1.01,0.392,0.30410,19h37m07.43s,294.2809679,+42d17m27.35s,42.2909295,1539.6300000,14.9690000
Kepler-603 d,Kepler-603,Transit,2016,Kepler,0.95 m Kepler Telescope,6.21712920,0.066600,1.320,2.30000,5.500000,0.000000,88.140,,5808.00,1.01,1.01,0.392,0.53208,19h37m07.43s,294.2809679,+42d17m27.35s,42.2909295,1539.6300000,14.9690000
Kepler-604 b,Kepler-604,Transit,2016,Kepler,0.95 m Kepler Telescope,25.85501786,0.173500,2.590,7.22000,2.280000,0.000000,89.700,,5890.00,1.03,1.02,0.092,3.61833,19h29m15.84s,292.3159795,+42d37m34.47s,42.6262429,1026.4900000,14.7910000
Kepler-605 b,Kepler-605,Transit,2016,Kepler,0.95 m Kepler Telescope,3.38353807,0.042000,1.440,2.67000,4.910000,0.000000,87.540,,5462.00,0.88,0.91,-0.248,9.97929,19h09m10.90s,287.2954015,+43d16m47.52s,43.2798677,556.5800000,14.3760000
Kepler-605 c,Kepler-605,Transit,2016,Kepler,0.95 m Kepler Telescope,2.35895152,0.033000,0.860,0.56600,4.890000,0.000000,87.910,,5462.00,0.88,0.91,-0.248,4.01115,19h09m10.90s,287.2954015,+43d16m47.52s,43.2798677,556.5800000,14.3760000
Kepler-606 b,Kepler-606,Transit,2016,Kepler,0.95 m Kepler Telescope,24.31575992,0.170000,3.310,11.00000,1.670000,0.000000,88.940,,6161.00,1.22,1.13,0.254,1.56577,19h29m42.57s,292.4273700,+44d22m52.47s,44.3812406,1215.1100000,14.8950000
Kepler-607 b,Kepler-607,Transit,2016,Kepler,0.95 m Kepler Telescope,0.63816320,0.013500,0.870,0.59000,4.920000,0.000000,88.690,,5196.00,0.80,0.84,-0.382,3.02639,19h24m13.71s,291.0571451,+44d37m56.30s,44.6323060,519.1220000,14.6720000
Kepler-607 c,Kepler-607,Transit,2021,Kepler,0.95 m Kepler Telescope,39.67679977,0.212200,2.760,8.05000,2.100000,0.000000,89.240,,5244.00,0.89,0.81,-0.382,1.33500,19h24m13.71s,291.0571451,+44d37m56.30s,44.6323060,519.1220000,14.6720000
Kepler-608 b,Kepler-608,Transit,2016,Kepler,0.95 m Kepler Telescope,6.41251504,0.068500,3.640,12.90000,1.470000,0.000000,86.110,,5820.00,1.01,1.00,0.041,0.24830,19h35m31.90s,293.8829010,+44d38m17.06s,44.6380717,946.6830000,14.8400000
Kepler-609 b,Kepler-609,Transit,2016,Kepler,0.95 m Kepler Telescope,6.52121067,0.068200,3.350,11.20000,1.640000,0.000000,88.140,,5971.00,1.14,1.09,0.065,1.76248,19h28m52.87s,292.2203009,+44d41m59.96s,44.6999902,1065.8200000,14.9600000
Kepler-61 b,Kepler-61,Transit,2013,Kepler,0.95 m Kepler Telescope,59.87756000,0.248610,2.150,5.27000,2.910000,0.250000,89.800,K7 V,4017.00,0.62,0.64,-0.971,4.93239,19h41m13.08s,295.3044942,+42d28m31.15s,42.4753193,335.0790000,15.2770000
Kepler-610 b,Kepler-610,Transit,2016,Kepler,0.95 m Kepler Telescope,6.99692655,0.071900,4.190,16.30000,1.220000,0.000000,89.940,,5943.00,1.13,1.10,-0.110,3.17830,19h32m41.12s,293.1713241,+45d03m56.14s,45.0655934,845.8240000,14.8160000
Kepler-610 c,Kepler-610,Transit,2016,Kepler,0.95 m Kepler Telescope,151.86392000,0.559400,3.300,10.90000,1.670000,0.000000,89.990,,5943.00,1.13,1.10,-0.110,1.52329,19h32m41.12s,293.1713241,+45d03m56.14s,45.0655934,845.8240000,14.8160000
Kepler-611 b,Kepler-611,Transit,2016,Kepler,0.95 m Kepler Telescope,2.43703330,0.035100,1.650,3.36000,4.110000,0.000000,89.870,,5761.00,1.01,1.01,0.383,0.66343,19h04m01.18s,286.0049121,+45d28m49.10s,45.4803043,1395.5600000,14.7340000
Kepler-612 b,Kepler-612,Transit,2016,Kepler,0.95 m Kepler Telescope,3.72215641,0.045200,2.840,8.45000,2.030000,0.000000,86.760,,5693.00,0.96,0.98,0.305,2.08266,19h25m25.11s,291.3546278,+45d44m52.28s,45.7478551,1445.5300000,15.1910000
Kepler-613 b,Kepler-613,Transit,2016,Kepler,0.95 m Kepler Telescope,15.77979614,0.123200,2.290,5.86000,2.680000,0.000000,89.950,,5723.00,0.96,0.98,-0.057,2.15415,18h51m08.84s,282.7868415,+46d14m41.94s,46.2449846,861.4940000,14.7950000
Kepler-614 b,Kepler-614,Transit,2016,Kepler,0.95 m Kepler Telescope,14.03491514,0.102700,2.390,6.30000,2.540000,0.000000,88.370,,5268.00,0.81,0.85,-0.418,2.17020,19h53m32.37s,298.3848866,+46d16m33.55s,46.2759867,527.9950000,14.8100000
Kepler-615 b,Kepler-615,Transit,2016,Kepler,0.95 m Kepler Telescope,10.35584657,0.085000,1.740,3.68000,3.840000,0.000000,89.640,,4655.00,0.69,0.73,-0.695,3.99937,18h49m48.17s,282.4506927,+46d19m16.92s,46.3213671,330.0000000,14.6230000
Kepler-616 b,Kepler-616,Transit,2016,Kepler,0.95 m Kepler Telescope,9.99761851,0.092700,2.430,6.48000,2.480000,0.000000,86.180,,5753.00,0.97,0.98,-0.111,2.44673,19h39m57.39s,294.9891370,+46d50m17.90s,46.8383058,945.7750000,15.0210000
Kepler-616 c,Kepler-616,Transit,2016,Kepler,0.95 m Kepler Telescope,90.41135560,0.402400,3.410,11.50000,1.590000,0.000000,89.160,,5753.00,0.97,0.98,-0.111,2.84933,19h39m57.39s,294.9891370,+46d50m17.90s,46.8383058,945.7750000,15.0210000
Kepler-616 d,Kepler-616,Transit,2021,Kepler,0.95 m Kepler Telescope,51.06740189,0.274900,2.653,7.52000,2.210000,0.000000,89.660,,6004.00,0.98,1.06,-0.111,3.77814,19h39m57.39s,294.9891370,+46d50m17.90s,46.8383058,945.7750000,15.0210000
Kepler-617 b,Kepler-617,Transit,2016,Kepler,0.95 m Kepler Telescope,1.68269615,0.021900,1.320,2.30000,5.500000,0.000000,89.850,M1 V,3712.00,0.48,0.51,-1.305,4.72214,18h54m57.77s,283.7407247,+47d30m58.05s,47.5161237,173.3540000,15.5490000
Kepler-618 b,Kepler-618,Transit,2016,Kepler,0.95 m Kepler Telescope,3.59576964,0.046000,2.600,7.27000,2.270000,0.000000,86.340,,5860.00,1.08,1.05,0.173,0.68651,19h04m59.96s,286.2498525,+48d03m39.33s,48.0609256,1221.9600000,15.0870000
Kepler-619 b,Kepler-619,Transit,2016,Kepler,0.95 m Kepler Telescope,5.40427220,0.061100,3.160,10.10000,1.760000,0.000000,89.200,,5980.00,1.11,1.09,-0.040,3.13041,19h23m23.78s,290.8490899,+48d24m57.52s,48.4159782,900.6780000,14.8400000
Kepler-619 c,Kepler-619,Transit,2016,Kepler,0.95 m Kepler Telescope,1.20846503,0.022500,1.690,3.50000,3.980000,0.000000,76.660,,5980.00,1.11,1.09,-0.040,3.12700,19h23m23.78s,290.8490899,+48d24m57.52s,48.4159782,900.6780000,14.8400000
Kepler-619 d,Kepler-619,Transit,2023,Kepler,0.95 m Kepler Telescope,11.67894236,0.102100,4.170,16.20000,1.230000,0.000000,88.280,,6122.00,0.96,1.04,-0.040,4.27728,19h23m23.78s,290.8490899,+48d24m57.52s,48.4159782,900.6780000,14.8400000
Kepler-62 b,Kepler-62,Transit,2013,Kepler,0.95 m Kepler Telescope,5.71493200,0.055300,1.310,9.00000,,0.000000,89.200,K2 V,4925.00,0.64,0.69,-0.678,3.80000,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.8740000,13.9650000
Kepler-62 c,Kepler-62,Transit,2013,Kepler,0.95 m Kepler Telescope,12.44170000,0.092900,0.540,4.00000,,0.000000,89.700,K2 V,4925.00,0.64,0.69,-0.678,3.80000,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.8740000,13.9650000
Kepler-62 d,Kepler-62,Transit,2013,Kepler,0.95 m Kepler Telescope,18.16406000,0.120000,1.950,14.00000,,0.000000,89.700,K2 V,4925.00,0.64,0.69,-0.678,3.80000,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.8740000,13.9650000
Kepler-62 e,Kepler-62,Transit,2013,Kepler,0.95 m Kepler Telescope,122.38740000,0.427000,1.610,36.00000,,0.000000,89.980,K2 V,4925.00,0.64,0.69,-0.678,3.80000,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.8740000,13.9650000
Kepler-62 f,Kepler-62,Transit,2013,Kepler,0.95 m Kepler Telescope,267.29100000,0.718000,1.410,35.00000,,0.000000,89.900,K2 V,4925.00,0.64,0.69,-0.678,3.80000,18h52m51.01s,283.2125621,+45d20m58.92s,45.3496992,300.8740000,13.9650000
